ingestion_batch_id,province,batch_no,package_no,package_code,material_category,source_file,table_index,row_number,table_type,parameter_name,required_value,response_value,deviation_status,risk_level,decision_reason,suggested_action,row_data
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,4,4,performance_parameter_table,环刚度（80℃）kPa,,,informational,low,未识别到明确项目需求值或标准值，仅作为参数信息保留。,无需生成偏差判断，可在参数查询中展示。,"{""导管种类"": ""环刚度（80℃）kPa"", ""热塑性塑料实壁导管[环刚度(3%)"": ""≥12""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,5,2,dimension_parameter_table,公称内径 50,公称内径 mm: 50；落锤质量(偏差±1.0%)kg: 2.00；冲击高度(偏差±20)mm: 1200,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 mm"": ""50"", ""落锤质量(偏差±1.0%)kg"": ""2.00"", ""冲击高度(偏差±20)mm"": ""1200""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,5,3,dimension_parameter_table,公称内径 100,公称内径 mm: 100；落锤质量(偏差±1.0%)kg: 2.50；冲击高度(偏差±20)mm: 1200,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 mm"": ""100"", ""落锤质量(偏差±1.0%)kg"": ""2.50"", ""冲击高度(偏差±20)mm"": ""1200""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,5,4,dimension_parameter_table,公称内径 125,公称内径 mm: 125；落锤质量(偏差±1.0%)kg: 2.50；冲击高度(偏差±20)mm: 1200,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 mm"": ""125"", ""落锤质量(偏差±1.0%)kg"": ""2.50"", ""冲击高度(偏差±20)mm"": ""1200""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,5,5,dimension_parameter_table,公称内径 150,公称内径 mm: 150；落锤质量(偏差±1.0%)kg: 3.20；冲击高度(偏差±20)mm: 1200,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 mm"": ""150"", ""落锤质量(偏差±1.0%)kg"": ""3.20"", ""冲击高度(偏差±20)mm"": ""1200""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,5,6,dimension_parameter_table,公称内径 175,公称内径 mm: 175；落锤质量(偏差±1.0%)kg: 4.00；冲击高度(偏差±20)mm: 1200,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 mm"": ""175"", ""落锤质量(偏差±1.0%)kg"": ""4.00"", ""冲击高度(偏差±20)mm"": ""1200""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,5,7,dimension_parameter_table,公称内径 200,公称内径 mm: 200；落锤质量(偏差±1.0%)kg: 5.00；冲击高度(偏差±20)mm: 1200,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 mm"": ""200"", ""落锤质量(偏差±1.0%)kg"": ""5.00"", ""冲击高度(偏差±20)mm"": ""1200""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,5,8,dimension_parameter_table,公称内径 225,公称内径 mm: 225；落锤质量(偏差±1.0%)kg: 5.00；冲击高度(偏差±20)mm: 1200,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 mm"": ""225"", ""落锤质量(偏差±1.0%)kg"": ""5.00"", ""冲击高度(偏差±20)mm"": ""1200""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,5,9,dimension_parameter_table,公称内径 250,公称内径 mm: 250；落锤质量(偏差±1.0%)kg: 5.00；冲击高度(偏差±20)mm: 1200,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 mm"": ""250"", ""落锤质量(偏差±1.0%)kg"": ""5.00"", ""冲击高度(偏差±20)mm"": ""1200""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,6,2,performance_parameter_table,密度,,,informational,low,未识别到明确项目需求值或标准值，仅作为参数信息保留。,无需生成偏差判断，可在参数查询中展示。,"{""项 目"": ""密度"", ""项 目_2"": ""密度"", ""单位"": ""g/cm3"", ""氯化聚氯乙烯塑料电缆导管"": ""≤1.60""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,6,3,performance_parameter_table,环刚度（3%）,,,informational,low,未识别到明确项目需求值或标准值，仅作为参数信息保留。,无需生成偏差判断，可在参数查询中展示。,"{""项 目"": ""环刚度（3%）"", ""项 目_2"": ""常温"", ""单位"": ""kPa"", ""氯化聚氯乙烯塑料电缆导管"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,6,4,performance_parameter_table,环刚度（3%）,,,informational,low,未识别到明确项目需求值或标准值，仅作为参数信息保留。,无需生成偏差判断，可在参数查询中展示。,"{""项 目"": ""环刚度（3%）"", ""项 目_2"": ""80℃"", ""单位"": ""kPa"", ""氯化聚氯乙烯塑料电缆导管"": ""应符合表4的规定""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,6,5,performance_parameter_table,压扁试验,,,informational,low,未识别到明确项目需求值或标准值，仅作为参数信息保留。,无需生成偏差判断，可在参数查询中展示。,"{""项 目"": ""压扁试验"", ""项 目_2"": ""压扁试验"", ""单位"": """", ""氯化聚氯乙烯塑料电缆导管"": ""加荷至试样垂直方向变形量为原内径30%时，试样不应出现裂缝或破裂""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,6,6,performance_parameter_table,落锤冲击,,,informational,low,未识别到明确项目需求值或标准值，仅作为参数信息保留。,无需生成偏差判断，可在参数查询中展示。,"{""项 目"": ""落锤冲击"", ""项 目_2"": ""落锤冲击"", ""单位"": """", ""氯化聚氯乙烯塑料电缆导管"": ""按表5试验，试样不应出现裂缝或破裂""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包1,2225AC,电缆保护管CPVC,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管CPVC/包1_完整招标文件_53488484541066181/包1_技术规范书_53488481987137315/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)714025/国家电网有限公司_电缆保护管 - 设备部(A171-500021527-00001)/A171-500021527-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 CPVC.doc,6,7,performance_parameter_table,维卡软化温度,,,informational,low,未识别到明确项目需求值或标准值，仅作为参数信息保留。,无需生成偏差判断，可在参数查询中展示。,"{""项 目"": ""维卡软化温度"", ""项 目_2"": ""维卡软化温度"", ""单位"": ""℃"", ""氯化聚氯乙烯塑料电缆导管"": ""≥93""}"
