candidate_id,dedup_status_label,disposition,evidence_type_label,ready_for_ingestion,reason,source_document_name,source_page,source_section,title
technical-chapter-030,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,93,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告
technical-chapter-031,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告
technical-chapter-032,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,218,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.4.绿色发展规划报告,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.4.绿色发展规划报告
technical-chapter-033,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,236,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.5.碳足迹报告,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.5.碳足迹报告
technical-chapter-034,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,253,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.6.绿色电力认证证书,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.6.绿色电力认证证书
technical-chapter-035,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,254,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.7.绿色供应链认证证书,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.7.绿色供应链认证证书
technical-chapter-036,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,255,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.8.绿色电力证书交易凭证,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.8.绿色电力证书交易凭证
technical-chapter-037,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,258,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.9.创新激励机制评价报告,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.9.创新激励机制评价报告
technical-chapter-038,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,270,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.10.智能制造优秀场景报告,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.10.智能制造优秀场景报告
technical-chapter-039,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,282,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.11.数字领航企业评价报告,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.11.数字领航企业评价报告
technical-chapter-040,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,299,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.2.绿色回收制度的证明材料,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.2.绿色回收制度的证明材料
technical-chapter-041,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,303,（二）专项投标文件/6.招标文件规定的其他应提交的技术文件,泰昌技术标历史目录参考：专项投标文件/6.招标文件规定的其他应提交的技术文件
technical-chapter-042,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,303,（二）专项投标文件/6.招标文件规定的其他应提交的技术文件/6.1.发明专利证书,泰昌技术标历史目录参考：专项投标文件/6.招标文件规定的其他应提交的技术文件/6.1.发明专利证书
technical-chapter-043,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,304,（二）专项投标文件/6.招标文件规定的其他应提交的技术文件/6.2.中华人民共和国国家版权局计算机软件著作权登记证书,泰昌技术标历史目录参考：专项投标文件/6.招标文件规定的其他应提交的技术文件/6.2.中华人民共和国国家版权局计算机软件著作权登记证书
technical-chapter-044,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,305,（二）专项投标文件/7.技术服务，包括培训、安装指导等,泰昌技术标历史目录参考：专项投标文件/7.技术服务，包括培训、安装指导等
technical-chapter-045,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,305,（二）专项投标文件/7.技术服务，包括培训、安装指导等/7.1.技术服务及培训方案,泰昌技术标历史目录参考：专项投标文件/7.技术服务，包括培训、安装指导等/7.1.技术服务及培训方案
technical-chapter-046,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,307,（二）专项投标文件/7.技术服务，包括培训、安装指导等/7.2.安装指导方案,泰昌技术标历史目录参考：专项投标文件/7.技术服务，包括培训、安装指导等/7.2.安装指导方案
technical-chapter-047,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,309,（二）专项投标文件/7.技术服务，包括培训、安装指导等/7.3.备品备件,泰昌技术标历史目录参考：专项投标文件/7.技术服务，包括培训、安装指导等/7.3.备品备件
technical-chapter-048,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,310,（二）专项投标文件/7.技术服务，包括培训、安装指导等/7.4.故障响应处理方案,泰昌技术标历史目录参考：专项投标文件/7.技术服务，包括培训、安装指导等/7.4.故障响应处理方案
technical-chapter-049,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,312,（二）专项投标文件/8.售后服务保障及承诺,泰昌技术标历史目录参考：专项投标文件/8.售后服务保障及承诺
technical-chapter-050,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,312,（二）专项投标文件/8.售后服务保障及承诺/8.1.售后服务保障,泰昌技术标历史目录参考：专项投标文件/8.售后服务保障及承诺/8.1.售后服务保障
technical-chapter-051,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,315,（二）专项投标文件/8.售后服务保障及承诺/8.2.服务承诺,泰昌技术标历史目录参考：专项投标文件/8.售后服务保障及承诺/8.2.服务承诺
technical-chapter-052,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,316,（二）专项投标文件/9.质量保证措施方案,泰昌技术标历史目录参考：专项投标文件/9.质量保证措施方案
technical-chapter-053,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,317,（二）专项投标文件/10.认证证书,泰昌技术标历史目录参考：专项投标文件/10.认证证书
technical-chapter-054,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,318,（二）专项投标文件/10.认证证书/10.1.质量管理体系认证证书,泰昌技术标历史目录参考：专项投标文件/10.认证证书/10.1.质量管理体系认证证书
technical-chapter-055,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,321,（二）专项投标文件/10.认证证书/10.2.职业健康安全管理体系认证证书,泰昌技术标历史目录参考：专项投标文件/10.认证证书/10.2.职业健康安全管理体系认证证书
technical-chapter-056,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,324,（二）专项投标文件/10.认证证书/10.3.环境管理体系认证证书,泰昌技术标历史目录参考：专项投标文件/10.认证证书/10.3.环境管理体系认证证书
technical-chapter-057,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,326,（二）专项投标文件/11.主要技术人员、项目经理及其相关证书,泰昌技术标历史目录参考：专项投标文件/11.主要技术人员、项目经理及其相关证书
technical-chapter-058,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,327,（二）专项投标文件/11.主要技术人员、项目经理及其相关证书/附：试验人员证书,泰昌技术标历史目录参考：专项投标文件/11.主要技术人员、项目经理及其相关证书/附：试验人员证书
technical-chapter-059,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,329,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）,泰昌技术标历史目录参考：专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）
technical-chapter-060,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,329,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告,泰昌技术标历史目录参考：专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告
technical-chapter-061,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,330,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.1.CPVC电缆保护管检验报告,泰昌技术标历史目录参考：专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.1.CPVC电缆保护管检验报告
technical-chapter-062,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,335,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.2.MPP电缆保护管检验报告,泰昌技术标历史目录参考：专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.2.MPP电缆保护管检验报告
technical-chapter-063,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,340,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.3.N-HAP电缆保护管,泰昌技术标历史目录参考：专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.3.N-HAP电缆保护管
technical-chapter-064,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,345,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.4.硬聚氯乙烯塑料(UPVC)电力电缆导管,泰昌技术标历史目录参考：专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.4.硬聚氯乙烯塑料(UPVC)电力电缆导管
technical-chapter-065,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,349,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书,泰昌技术标历史目录参考：专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书
technical-chapter-066,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,350,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.1.电子拉力试验机,泰昌技术标历史目录参考：专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.1.电子拉力试验机
technical-chapter-067,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,353,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.2.微机控制电子万能试验机,泰昌技术标历史目录参考：专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.2.微机控制电子万能试验机
technical-chapter-068,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,356,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.3.熔体流动速率仪,泰昌技术标历史目录参考：专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.3.熔体流动速率仪
technical-chapter-069,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,359,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.4.热变型、维卡软化点温度测定仪,泰昌技术标历史目录参考：专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.4.热变型、维卡软化点温度测定仪
technical-chapter-070,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,362,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.5.锤击试验装置,泰昌技术标历史目录参考：专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.5.锤击试验装置
technical-chapter-071,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,365,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.6.电子天平,泰昌技术标历史目录参考：专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.6.电子天平
technical-chapter-072,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,368,（二）专项投标文件/13.其他,泰昌技术标历史目录参考：专项投标文件/13.其他
technical-chapter-073,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,368,（二）专项投标文件/13.其他/13.1.投标人自述的企业名称变更原因说明、市场监督管理部门出具的‘名称变更证明’相关证明材料、有权机构出具的‘资格资质变更证明’等相关证明材料。（如有）,泰昌技术标历史目录参考：专项投标文件/13.其他/13.1.投标人自述的企业名称变更原因说明、市场监督管理部门出具的‘名称变更证明’相关证明材料、有权机构出具的‘资格资质变更证明’等相关证明材料。（如有）
technical-fact-0001,事实冲突,禁止复用,历史项目上下文,False,历史项目字段或事实值与当前基线冲突,泰昌技术补充文件,1,未归入章节,泰昌历史项目上下文历史候选第1页
technical-fact-0002,事实冲突,禁止复用,历史项目上下文,False,历史项目字段或事实值与当前基线冲突,泰昌技术补充文件,4,（一）技术偏差表/1.技术偏差表,泰昌历史项目上下文历史候选第4页
technical-fact-0003,事实冲突,禁止复用,历史项目上下文,False,历史项目字段或事实值与当前基线冲突,泰昌技术补充文件,4,（一）技术偏差表/1.技术偏差表,泰昌历史项目上下文历史候选第4页
technical-fact-0005,事实冲突,禁止复用,历史项目上下文,False,历史项目字段或事实值与当前基线冲突,泰昌技术补充文件,7,（二）专项投标文件/2.技术特性参数表,泰昌历史项目上下文历史候选第7页
technical-fact-0006,事实冲突,禁止复用,历史项目上下文,False,历史项目字段或事实值与当前基线冲突,泰昌技术补充文件,7,（二）专项投标文件/2.技术特性参数表,泰昌历史项目上下文历史候选第7页
technical-fact-0007,精确重复，不新增,禁止新增,产品参数表,False,与现有数字资产精确重复,泰昌技术补充文件,7,（二）专项投标文件/2.技术特性参数表,泰昌产品参数表历史候选第7页
technical-fact-0008,未发现重复，仍需审核,禁止独立入库,技术响应资料,False,通用响应话术或缺少独立证据意义，不作为正式资产,泰昌技术补充文件,7,（二）专项投标文件/2.技术特性参数表,泰昌技术响应资料历史候选第7页
technical-fact-0009,事实冲突,禁止复用,历史项目上下文,False,历史项目字段或事实值与当前基线冲突,泰昌技术补充文件,6,（二）专项投标文件/2.技术特性参数表/（G004-500013634-00006）,泰昌历史项目上下文历史候选第6页
technical-fact-0010,未发现重复，仍需审核,禁止独立入库,技术响应资料,False,通用响应话术或缺少独立证据意义，不作为正式资产,泰昌技术补充文件,6,（二）专项投标文件/2.技术特性参数表/（G004-500013634-00006）,泰昌技术响应资料历史候选第6页
technical-fact-0011,事实冲突,禁止复用,历史项目上下文,False,历史项目字段或事实值与当前基线冲突,泰昌技术补充文件,13,（二）专项投标文件/3.货物组件材料配置表,泰昌历史项目上下文历史候选第13页
technical-fact-0012,事实冲突,禁止复用,历史项目上下文,False,历史项目字段或事实值与当前基线冲突,泰昌技术补充文件,13,（二）专项投标文件/3.货物组件材料配置表,泰昌历史项目上下文历史候选第13页
technical-fact-0013,精确重复，不新增,禁止新增,产品参数表,False,与现有数字资产精确重复,泰昌技术补充文件,13,（二）专项投标文件/3.货物组件材料配置表,泰昌产品参数表历史候选第13页
technical-fact-0023,事实冲突,禁止复用,历史项目上下文,False,历史项目字段或事实值与当前基线冲突,泰昌技术补充文件,318,（二）专项投标文件/10.认证证书,泰昌历史项目上下文历史候选第318页
technical-fact-0024,事实冲突,禁止复用,历史项目上下文,False,历史项目字段或事实值与当前基线冲突,泰昌技术补充文件,318,（二）专项投标文件/10.认证证书,泰昌历史项目上下文历史候选第318页
technical-fact-0025,精确重复，不新增,禁止新增,产品参数表,False,与现有数字资产精确重复,泰昌技术补充文件,318,（二）专项投标文件/10.认证证书,泰昌产品参数表历史候选第318页
technical-fact-0026,事实冲突,禁止复用,历史项目上下文,False,历史项目字段或事实值与当前基线冲突,泰昌技术补充文件,327,（二）专项投标文件/11.主要技术人员、项目经理及其相关证书,泰昌历史项目上下文历史候选第327页
technical-fact-0027,事实冲突,禁止复用,历史项目上下文,False,历史项目字段或事实值与当前基线冲突,泰昌技术补充文件,327,（二）专项投标文件/11.主要技术人员、项目经理及其相关证书,泰昌历史项目上下文历史候选第327页
technical-fact-0028,精确重复，不新增,禁止新增,产品参数表,False,与现有数字资产精确重复,泰昌技术补充文件,327,（二）专项投标文件/11.主要技术人员、项目经理及其相关证书,泰昌产品参数表历史候选第327页
technical-fact-0038,精确重复，不新增,禁止新增,试验检测能力,False,与现有数字资产精确重复,泰昌技术补充文件,350,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书,泰昌试验检测能力历史候选第350页
technical-fact-0041,精确重复，不新增,禁止新增,试验检测能力,False,与现有数字资产精确重复,泰昌技术补充文件,350,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.1.电子拉力试验机,泰昌试验检测能力历史候选第350页
technical-fact-0042,精确重复，不新增,禁止新增,试验检测能力,False,与现有数字资产精确重复,泰昌技术补充文件,353,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.2.微机控制电子万能试验机,泰昌试验检测能力历史候选第353页
technical-fact-0043,精确重复，不新增,禁止新增,试验检测能力,False,与现有数字资产精确重复,泰昌技术补充文件,356,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.3.熔体流动速率仪,泰昌试验检测能力历史候选第356页
technical-fact-0045,精确重复，不新增,禁止新增,试验检测能力,False,与现有数字资产精确重复,泰昌技术补充文件,362,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.5.锤击试验装置,泰昌试验检测能力历史候选第362页
technical-fact-0046,精确重复，不新增,禁止新增,试验检测能力,False,与现有数字资产精确重复,泰昌技术补充文件,365,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.6.电子天平,泰昌试验检测能力历史候选第365页
technical-media-0003,精确重复，不新增,禁止新增,项目业绩,False,与现有数字资产精确重复,泰昌技术补充文件,13,（二）专项投标文件/4.符合招标文件投标人资格要求的证明文件/4.1、资格预审通知书,泰昌项目业绩历史候选第13页
technical-media-0031,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌技术补充文件,50,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.5.资质核实,泰昌企业证明材料历史候选第50页
technical-media-0305,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌技术补充文件,308,（二）专项投标文件/7.技术服务，包括培训、安装指导等/7.2.安装指导方案,泰昌企业证明材料历史候选第308页
technical-media-0306,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌技术补充文件,314,（二）专项投标文件/8.售后服务保障及承诺/8.1.售后服务保障,泰昌企业证明材料历史候选第314页
technical-media-0307,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌技术补充文件,316,（二）专项投标文件/8.售后服务保障及承诺/8.2.服务承诺,泰昌企业证明材料历史候选第316页
technical-media-0308,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌技术补充文件,317,（二）专项投标文件/9.质量保证措施方案,泰昌企业证明材料历史候选第317页
technical-media-0323,精确重复，不新增,禁止新增,检验报告,False,与现有数字资产精确重复,泰昌技术补充文件,331,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.1.CPVC电缆保护管检验报告,泰昌检验报告历史候选第331页
technical-media-0324,精确重复，不新增,禁止新增,检验报告,False,与现有数字资产精确重复,泰昌技术补充文件,331,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.1.CPVC电缆保护管检验报告,泰昌检验报告历史候选第331页
technical-media-0328,精确重复，不新增,禁止新增,检验报告,False,与现有数字资产精确重复,泰昌技术补充文件,336,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.2.MPP电缆保护管检验报告,泰昌检验报告历史候选第336页
technical-media-0329,精确重复，不新增,禁止新增,检验报告,False,与现有数字资产精确重复,泰昌技术补充文件,336,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.2.MPP电缆保护管检验报告,泰昌检验报告历史候选第336页
technical-table-001,未发现重复，仍需审核,保留历史参考,产品参数表,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,4,（一）技术偏差表/1.技术偏差表,泰昌技术标历史表单参考：技术偏差表/1.技术偏差表
